Date,Conference,Game_Notes,Home_Team,Home_Team_Link,Home_Score,Away_Team,Away_Team_Link,Away_Score,OT,Box_Link,Metrics_Link,Day
2022-02-04,Hockey East,,Maine,/reports/team/Maine/25,0,Boston University,/reports/team/Boston-University/10,4,,/box/final/20220204/mne/bu_/,/box/metrics.php?gd=91254,Friday
2022-02-04,Big Ten,,Wisconsin,/reports/team/Wisconsin/58,3,Ohio State,/reports/team/Ohio-State/44,4,ot,/box/final/20220204/wis/osu/,/box/metrics.php?gd=92065,Friday
2022-02-04,Big Ten,,Penn State,/reports/team/Penn-State/60,2,Notre Dame,/reports/team/Notre-Dame/43,7,,/box/final/20220204/psu/ndm/,/box/metrics.php?gd=92064,Friday
2022-02-04,Big Ten,,Michigan State,/reports/team/Michigan-State/32,2,Minnesota,/reports/team/Minnesota/34,4,,/box/final/20220204/msu/min/,/box/metrics.php?gd=92063,Friday
2022-02-04,Non-Conference,,Long Island,/reports/team/Long-Island/62,3,Massachusetts,/reports/team/Massachusetts/27,6,,/box/final/20220204/liu/uma/,/box/metrics.php?gd=91256,Friday
2022-02-04,Non-Conference,,Alaska,/reports/team/Alaska/4,5,Arizona State,/reports/team/Arizona-State/61,3,,/box/final/20220204/akf/asu/,/box/metrics.php?gd=91977,Friday
2022-02-04,CCHA,,Minnesota State,/reports/team/Minnesota-State/35,3,Bowling Green,/reports/team/Bowling-Green/11,1,,/box/final/20220204/mns/bgs/,/box/metrics.php?gd=91947,Friday
2022-02-04,CCHA,,Northern Michigan,/reports/team/Northern-Michigan/42,2,Bemidji State,/reports/team/Bemidji-State/7,1,,/box/final/20220204/nmu/bmj/,/box/metrics.php?gd=91948,Friday
2022-02-04,CCHA,,Michigan Tech,/reports/team/Michigan-Tech/33,3,St. Thomas,/reports/team/St-Thomas/63,3,ot,/box/final/20220204/mtu/stt/,/box/metrics.php?gd=91949,Friday
2022-02-04,NCHC,,Omaha,/reports/team/Omaha/37,1,North Dakota,/reports/team/North-Dakota/40,4,,/box/final/20220204/uno/ndk/,/box/metrics.php?gd=91415,Friday
2022-02-04,NCHC,,St. Cloud State,/reports/team/St-Cloud-State/52,5,Denver,/reports/team/Denver/20,8,,/box/final/20220204/stc/den/,/box/metrics.php?gd=92171,Friday
2022-02-04,NCHC,,Western Michigan,/reports/team/Western-Michigan/57,8,Colorado College,/reports/team/Colorado-College/16,2,,/box/final/20220204/wmu/cc_/,/box/metrics.php?gd=91327,Friday
2022-02-05,Atlantic Hockey,,Mercyhurst,/reports/team/Mercyhurst/28,1,Army,/reports/team/Army/6,5,,/box/final/20220205/mrc/arm/,/box/metrics.php?gd=91625,Saturday
2022-02-05,Atlantic Hockey,,Bentley,/reports/team/Bentley/8,2,Niagara,/reports/team/Niagara/39,3,,/box/final/20220205/ben/nia/,/box/metrics.php?gd=91627,Saturday
2022-02-05,Atlantic Hockey,,American Int'l,/reports/team/American-Intl/5,4,RIT,/reports/team/RIT/49,4,ot,/box/final/20220205/aic/rit/,/box/metrics.php?gd=91629,Saturday
2022-02-05,Atlantic Hockey,,Sacred Heart,/reports/team/Sacred-Heart/51,4,Holy Cross,/reports/team/Holy-Cross/23,1,,/box/final/20220205/sac/hcr/,/box/metrics.php?gd=91626,Saturday
2022-02-05,Atlantic Hockey,,Air Force,/reports/team/Air-Force/1,3,Canisius,/reports/team/Canisius/13,2,ot,/box/final/20220205/afa/cns/,/box/metrics.php?gd=91628,Saturday
2022-02-05,Big Ten,,Michigan State,/reports/team/Michigan-State/32,1,Minnesota,/reports/team/Minnesota/34,3,,/box/final/20220205/msu/min/,/box/metrics.php?gd=92066,Saturday
2022-02-05,Big Ten,,Penn State,/reports/team/Penn-State/60,0,Notre Dame,/reports/team/Notre-Dame/43,3,,/box/final/20220205/psu/ndm/,/box/metrics.php?gd=92067,Saturday
2022-02-05,Big Ten,,Wisconsin,/reports/team/Wisconsin/58,2,Ohio State,/reports/team/Ohio-State/44,6,,/box/final/20220205/wis/osu/,/box/metrics.php?gd=92068,Saturday
2022-02-05,ECAC,,Colgate,/reports/team/Colgate/15,2,Cornell,/reports/team/Cornell/18,2,ot,/box/final/20220205/clg/cor/,/box/metrics.php?gd=91808,Saturday
2022-02-05,ECAC,,Union,/reports/team/Union/54,7,Princeton,/reports/team/Princeton/45,3,,/box/final/20220205/uni/prn/,/box/metrics.php?gd=91809,Saturday
2022-02-05,ECAC,,Rensselaer,/reports/team/Rensselaer/48,0,Quinnipiac,/reports/team/Quinnipiac/47,1,,/box/final/20220205/ren/qui/,/box/metrics.php?gd=91810,Saturday
2022-02-05,ECAC,,Clarkson,/reports/team/Clarkson/14,3,Yale,/reports/team/Yale/59,2,,/box/final/20220205/clk/yal/,/box/metrics.php?gd=91811,Saturday
2022-02-05,ECAC,,St. Lawrence,/reports/team/St-Lawrence/53,1,Brown,/reports/team/Brown/12,1,ot,/box/final/20220205/stl/brn/,/box/metrics.php?gd=92134,Saturday
2022-02-05,Hockey East,,Vermont,/reports/team/Vermont/55,1,Providence,/reports/team/Providence/46,4,,/box/final/20220205/ver/prv/,/box/metrics.php?gd=91263,Saturday
2022-02-05,Hockey East,,Maine,/reports/team/Maine/25,0,Merrimack,/reports/team/Merrimack/29,5,,/box/final/20220205/mne/mer/,/box/metrics.php?gd=91260,Saturday
2022-02-05,Hockey East,,Connecticut,/reports/team/Connecticut/17,6,New Hampshire,/reports/team/New-Hampshire/38,1,,/box/final/20220205/con/unh/,/box/metrics.php?gd=91259,Saturday
2022-02-05,Non-Conference,,Long Island,/reports/team/Long-Island/62,1,Massachusetts,/reports/team/Massachusetts/27,3,,/box/final/20220205/liu/uma/,/box/metrics.php?gd=91261,Saturday
2022-02-05,Non-Conference,,Dartmouth,/reports/team/Dartmouth/19,3,Mass.-Lowell,/reports/team/Mass-Lowell/26,6,,/box/final/20220205/dar/uml/,/box/metrics.php?gd=91262,Saturday
2022-02-05,Non-Conference,,Alaska,/reports/team/Alaska/4,4,Arizona State,/reports/team/Arizona-State/61,3,,/box/final/20220205/akf/asu/,/box/metrics.php?gd=91978,Saturday
2022-02-05,CCHA,,Northern Michigan,/reports/team/Northern-Michigan/42,3,Bemidji State,/reports/team/Bemidji-State/7,5,,/box/final/20220205/nmu/bmj/,/box/metrics.php?gd=91950,Saturday
2022-02-05,CCHA,,Minnesota State,/reports/team/Minnesota-State/35,5,Bowling Green,/reports/team/Bowling-Green/11,0,,/box/final/20220205/mns/bgs/,/box/metrics.php?gd=91951,Saturday
2022-02-05,CCHA,,Michigan Tech,/reports/team/Michigan-Tech/33,2,St. Thomas,/reports/team/St-Thomas/63,0,,/box/final/20220205/mtu/stt/,/box/metrics.php?gd=91952,Saturday
2022-02-05,NCHC,,Omaha,/reports/team/Omaha/37,3,North Dakota,/reports/team/North-Dakota/40,2,ot,/box/final/20220205/uno/ndk/,/box/metrics.php?gd=91416,Saturday
2022-02-05,NCHC,,Western Michigan,/reports/team/Western-Michigan/57,5,Colorado College,/reports/team/Colorado-College/16,4,,/box/final/20220205/wmu/cc_/,/box/metrics.php?gd=91328,Saturday
2022-02-05,NCHC,,St. Cloud State,/reports/team/St-Cloud-State/52,0,Denver,/reports/team/Denver/20,2,,/box/final/20220205/stc/den/,/box/metrics.php?gd=92172,Saturday
2022-02-07,"Beanpot (at TD Garden, Boston)",,Harvard,/reports/team/Harvard/22,3,Boston University,/reports/team/Boston-University/10,4,,/box/final/20220207/har/bu_/,/box/metrics.php?gd=91265,Monday
2022-02-07,"Beanpot (at TD Garden, Boston)",,Northeastern,/reports/team/Northeastern/41,3,Boston College,/reports/team/Boston-College/9,1,,/box/final/20220207/noe/bc_/,/box/metrics.php?gd=91264,Monday
2022-02-08,CCHA,,Michigan Tech,/reports/team/Michigan-Tech/33,8,Northern Michigan,/reports/team/Northern-Michigan/42,1,,/box/final/20220208/mtu/nmu/,/box/metrics.php?gd=91933,Tuesday
2022-02-08,ECAC,,Yale,/reports/team/Yale/59,1,Princeton,/reports/team/Princeton/45,2,,/box/final/20220208/yal/prn/,/box/metrics.php?gd=91756,Tuesday
2022-02-08,ECAC,,Brown,/reports/team/Brown/12,1,Quinnipiac,/reports/team/Quinnipiac/47,4,,/box/final/20220208/brn/qui/,/box/metrics.php?gd=91757,Tuesday
2022-02-08,NCHC,,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,2,St. Cloud State,/reports/team/St-Cloud-State/52,2,ot,/box/final/20220208/mnd/stc/,/box/metrics.php?gd=91454,Tuesday
2022-02-08,Hockey East,,Connecticut,/reports/team/Connecticut/17,6,Merrimack,/reports/team/Merrimack/29,2,,/box/final/20220208/con/mer/,/box/metrics.php?gd=91167,Tuesday
2022-02-10,Atlantic Hockey,,Army,/reports/team/Army/6,1,American Int'l,/reports/team/American-Intl/5,5,,/box/final/20220210/arm/aic/,/box/metrics.php?gd=91639,Thursday
2022-02-10,Atlantic Hockey,,Bentley,/reports/team/Bentley/8,3,Sacred Heart,/reports/team/Sacred-Heart/51,5,,/box/final/20220210/ben/sac/,/box/metrics.php?gd=91630,Thursday
2022-02-10,Hockey East,,Boston University,/reports/team/Boston-University/10,4,Providence,/reports/team/Providence/46,1,,/box/final/20220210/bu_/prv/,/box/metrics.php?gd=91267,Thursday
2022-02-11,NCHC,,Omaha,/reports/team/Omaha/37,4,Miami,/reports/team/Miami/30,5,,/box/final/20220211/uno/mia/,/box/metrics.php?gd=91368,Friday
2022-02-11,NCHC,,Colorado College,/reports/team/Colorado-College/16,2,North Dakota,/reports/team/North-Dakota/40,3,,/box/final/20220211/cc_/ndk/,/box/metrics.php?gd=91419,Friday
2022-02-11,NCHC,,Western Michigan,/reports/team/Western-Michigan/57,5,St. Cloud State,/reports/team/St-Cloud-State/52,5,ot,/box/final/20220211/wmu/stc/,/box/metrics.php?gd=91458,Friday
2022-02-11,NCHC,,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,3,Denver,/reports/team/Denver/20,5,,/box/final/20220211/mnd/den/,/box/metrics.php?gd=91347,Friday
2022-02-11,Atlantic Hockey,,Bentley,/reports/team/Bentley/8,1,Sacred Heart,/reports/team/Sacred-Heart/51,3,,/box/final/20220211/ben/sac/,/box/metrics.php?gd=91633,Friday
2022-02-11,Atlantic Hockey,,Niagara,/reports/team/Niagara/39,4,Canisius,/reports/team/Canisius/13,1,,/box/final/20220211/nia/cns/,/box/metrics.php?gd=91631,Friday
2022-02-11,Atlantic Hockey,,RIT,/reports/team/RIT/49,0,Mercyhurst,/reports/team/Mercyhurst/28,1,,/box/final/20220211/rit/mrc/,/box/metrics.php?gd=91634,Friday
2022-02-11,Atlantic Hockey,,Holy Cross,/reports/team/Holy-Cross/23,3,Air Force,/reports/team/Air-Force/1,2,ot,/box/final/20220211/hcr/afa/,/box/metrics.php?gd=91632,Friday
2022-02-11,Big Ten,,Minnesota,/reports/team/Minnesota/34,3,Ohio State,/reports/team/Ohio-State/44,2,,/box/final/20220211/min/osu/,/box/metrics.php?gd=92070,Friday
2022-02-11,Big Ten,,Michigan State,/reports/team/Michigan-State/32,2,Michigan,/reports/team/Michigan/31,6,,/box/final/20220211/msu/mic/,/box/metrics.php?gd=92069,Friday
2022-02-11,ECAC,,Princeton,/reports/team/Princeton/45,1,Clarkson,/reports/team/Clarkson/14,7,,/box/final/20220211/prn/clk/,/box/metrics.php?gd=91812,Friday
2022-02-11,ECAC,,Yale,/reports/team/Yale/59,0,Harvard,/reports/team/Harvard/22,2,,/box/final/20220211/yal/har/,/box/metrics.php?gd=91814,Friday
2022-02-11,ECAC,,Cornell,/reports/team/Cornell/18,2,Rensselaer,/reports/team/Rensselaer/48,6,,/box/final/20220211/cor/ren/,/box/metrics.php?gd=91815,Friday
2022-02-11,ECAC,,Quinnipiac,/reports/team/Quinnipiac/47,3,St. Lawrence,/reports/team/St-Lawrence/53,1,,/box/final/20220211/qui/stl/,/box/metrics.php?gd=91816,Friday
2022-02-11,ECAC,,Colgate,/reports/team/Colgate/15,6,Union,/reports/team/Union/54,4,,/box/final/20220211/clg/uni/,/box/metrics.php?gd=91817,Friday
2022-02-11,ECAC,,Brown,/reports/team/Brown/12,3,Dartmouth,/reports/team/Dartmouth/19,2,,/box/final/20220211/brn/dar/,/box/metrics.php?gd=91813,Friday
2022-02-11,Hockey East,,Connecticut,/reports/team/Connecticut/17,6,Boston College,/reports/team/Boston-College/9,4,,/box/final/20220211/con/bc_/,/box/metrics.php?gd=91266,Friday
2022-02-11,Hockey East,,Maine,/reports/team/Maine/25,3,Massachusetts,/reports/team/Massachusetts/27,2,ot,/box/final/20220211/mne/uma/,/box/metrics.php?gd=91268,Friday
2022-02-11,Hockey East,,New Hampshire,/reports/team/New-Hampshire/38,0,Vermont,/reports/team/Vermont/55,3,,/box/final/20220211/unh/ver/,/box/metrics.php?gd=91270,Friday
2022-02-11,Hockey East,,Northeastern,/reports/team/Northeastern/41,4,Mass.-Lowell,/reports/team/Mass-Lowell/26,2,,/box/final/20220211/noe/uml/,/box/metrics.php?gd=91269,Friday
2022-02-11,CCHA,,Bowling Green,/reports/team/Bowling-Green/11,0,Michigan Tech,/reports/team/Michigan-Tech/33,4,,/box/final/20220211/bgs/mtu/,/box/metrics.php?gd=91953,Friday
2022-02-11,CCHA,,Ferris State,/reports/team/Ferris-State/21,3,Lake Superior,/reports/team/Lake-Superior/24,5,,/box/final/20220211/fsu/lss/,/box/metrics.php?gd=91954,Friday
2022-02-11,Non-Conference,,St. Thomas,/reports/team/St-Thomas/63,1,Alaska,/reports/team/Alaska/4,6,,/box/final/20220211/stt/akf/,/box/metrics.php?gd=91955,Friday
2022-02-12,CCHA,,Bowling Green,/reports/team/Bowling-Green/11,4,Michigan Tech,/reports/team/Michigan-Tech/33,2,,/box/final/20220212/bgs/mtu/,/box/metrics.php?gd=91956,Saturday
2022-02-12,CCHA,,Ferris State,/reports/team/Ferris-State/21,0,Lake Superior,/reports/team/Lake-Superior/24,4,,/box/final/20220212/fsu/lss/,/box/metrics.php?gd=91957,Saturday
2022-02-12,NCHC,,Colorado College,/reports/team/Colorado-College/16,0,North Dakota,/reports/team/North-Dakota/40,4,,/box/final/20220212/cc_/ndk/,/box/metrics.php?gd=91420,Saturday
2022-02-12,NCHC,,Western Michigan,/reports/team/Western-Michigan/57,1,St. Cloud State,/reports/team/St-Cloud-State/52,4,,/box/final/20220212/wmu/stc/,/box/metrics.php?gd=91459,Saturday
2022-02-12,NCHC,,Omaha,/reports/team/Omaha/37,2,Miami,/reports/team/Miami/30,4,,/box/final/20220212/uno/mia/,/box/metrics.php?gd=91369,Saturday
2022-02-12,NCHC,,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,3,Denver,/reports/team/Denver/20,2,,/box/final/20220212/mnd/den/,/box/metrics.php?gd=91348,Saturday
2022-02-12,Big Ten,,Minnesota,/reports/team/Minnesota/34,5,Ohio State,/reports/team/Ohio-State/44,1,,/box/final/20220212/min/osu/,/box/metrics.php?gd=92073,Saturday
2022-02-12,Big Ten,"at Little Caesars Arena, Detroit, Mich.",Michigan,/reports/team/Michigan/31,7,Michigan State,/reports/team/Michigan-State/32,3,,/box/final/20220212/mic/msu/,/box/metrics.php?gd=92072,Saturday
2022-02-12,Big Ten,,Notre Dame,/reports/team/Notre-Dame/43,3,Wisconsin,/reports/team/Wisconsin/58,5,,/box/final/20220212/ndm/wis/,/box/metrics.php?gd=92136,Saturday
2022-02-12,Atlantic Hockey,,American Int'l,/reports/team/American-Intl/5,0,Army,/reports/team/Army/6,1,,/box/final/20220212/aic/arm/,/box/metrics.php?gd=91636,Saturday
2022-02-12,Atlantic Hockey,,Canisius,/reports/team/Canisius/13,5,Niagara,/reports/team/Niagara/39,1,,/box/final/20220212/cns/nia/,/box/metrics.php?gd=91637,Saturday
2022-02-12,Atlantic Hockey,,Holy Cross,/reports/team/Holy-Cross/23,3,Air Force,/reports/team/Air-Force/1,2,,/box/final/20220212/hcr/afa/,/box/metrics.php?gd=91635,Saturday
2022-02-12,Atlantic Hockey,,RIT,/reports/team/RIT/49,2,Mercyhurst,/reports/team/Mercyhurst/28,4,,/box/final/20220212/rit/mrc/,/box/metrics.php?gd=91638,Saturday
2022-02-12,ECAC,,Cornell,/reports/team/Cornell/18,5,Union,/reports/team/Union/54,2,,/box/final/20220212/cor/uni/,/box/metrics.php?gd=91822,Saturday
2022-02-12,ECAC,,Quinnipiac,/reports/team/Quinnipiac/47,1,Clarkson,/reports/team/Clarkson/14,3,,/box/final/20220212/qui/clk/,/box/metrics.php?gd=91818,Saturday
2022-02-12,ECAC,,Yale,/reports/team/Yale/59,0,Dartmouth,/reports/team/Dartmouth/19,1,,/box/final/20220212/yal/dar/,/box/metrics.php?gd=91819,Saturday
2022-02-12,ECAC,,Colgate,/reports/team/Colgate/15,3,Rensselaer,/reports/team/Rensselaer/48,2,,/box/final/20220212/clg/ren/,/box/metrics.php?gd=91820,Saturday
2022-02-12,ECAC,,Princeton,/reports/team/Princeton/45,3,St. Lawrence,/reports/team/St-Lawrence/53,2,,/box/final/20220212/prn/stl/,/box/metrics.php?gd=91821,Saturday
2022-02-12,Hockey East,,Maine,/reports/team/Maine/25,2,Massachusetts,/reports/team/Massachusetts/27,4,,/box/final/20220212/mne/uma/,/box/metrics.php?gd=91271,Saturday
2022-02-12,Non-Conference,,St. Thomas,/reports/team/St-Thomas/63,3,Alaska,/reports/team/Alaska/4,7,,/box/final/20220212/stt/akf/,/box/metrics.php?gd=91958,Saturday
2022-02-13,Hockey East,,Merrimack,/reports/team/Merrimack/29,4,Vermont,/reports/team/Vermont/55,1,,/box/final/20220213/mer/ver/,/box/metrics.php?gd=91273,Sunday
2022-02-13,Hockey East,,Mass.-Lowell,/reports/team/Mass-Lowell/26,0,New Hampshire,/reports/team/New-Hampshire/38,3,,/box/final/20220213/uml/unh/,/box/metrics.php?gd=91272,Sunday
2022-02-13,Big Ten,,Notre Dame,/reports/team/Notre-Dame/43,3,Wisconsin,/reports/team/Wisconsin/58,2,,/box/final/20220213/ndm/wis/,/box/metrics.php?gd=92071,Sunday
2022-02-14,"Beanpot (at TD Garden, Boston)",,Boston College,/reports/team/Boston-College/9,3,Harvard,/reports/team/Harvard/22,3,ot,/box/final/20220214/bc_/har/,/box/metrics.php?gd=91274,Monday
2022-02-14,"Beanpot (at TD Garden, Boston)",,Northeastern,/reports/team/Northeastern/41,0,Boston University,/reports/team/Boston-University/10,1,,/box/final/20220214/noe/bu_/,/box/metrics.php?gd=91275,Monday
2022-02-14,ECAC,,Colgate,/reports/team/Colgate/15,1,Brown,/reports/team/Brown/12,1,ot,/box/final/20220214/clg/brn/,/box/metrics.php?gd=91763,Monday
2022-02-14,ECAC,,Dartmouth,/reports/team/Dartmouth/19,7,Princeton,/reports/team/Princeton/45,3,,/box/final/20220214/dar/prn/,/box/metrics.php?gd=91765,Monday
2022-02-17,Atlantic Hockey,,Army,/reports/team/Army/6,2,Holy Cross,/reports/team/Holy-Cross/23,1,,/box/final/20220217/arm/hcr/,/box/metrics.php?gd=91645,Thursday
2022-02-18,Non-Conference,,Alaska,/reports/team/Alaska/4,1,Long Island,/reports/team/Long-Island/62,4,,/box/final/20220218/akf/liu/,/box/metrics.php?gd=91986,Friday
2022-02-18,Big Ten,,Minnesota,/reports/team/Minnesota/34,3,Penn State,/reports/team/Penn-State/60,1,,/box/final/20220218/min/psu/,/box/metrics.php?gd=92077,Friday
2022-02-18,Big Ten,,Notre Dame,/reports/team/Notre-Dame/43,2,Michigan State,/reports/team/Michigan-State/32,1,,/box/final/20220218/ndm/msu/,/box/metrics.php?gd=92076,Friday
2022-02-18,Big Ten,,Ohio State,/reports/team/Ohio-State/44,3,Michigan,/reports/team/Michigan/31,5,,/box/final/20220218/osu/mic/,/box/metrics.php?gd=92075,Friday
2022-02-18,Atlantic Hockey,,Army,/reports/team/Army/6,3,Holy Cross,/reports/team/Holy-Cross/23,1,,/box/final/20220218/arm/hcr/,/box/metrics.php?gd=91640,Friday
2022-02-18,Atlantic Hockey,,Sacred Heart,/reports/team/Sacred-Heart/51,1,Canisius,/reports/team/Canisius/13,3,,/box/final/20220218/sac/cns/,/box/metrics.php?gd=91641,Friday
2022-02-18,Atlantic Hockey,,RIT,/reports/team/RIT/49,4,Niagara,/reports/team/Niagara/39,2,,/box/final/20220218/rit/nia/,/box/metrics.php?gd=91642,Friday
2022-02-18,Atlantic Hockey,,American Int'l,/reports/team/American-Intl/5,5,Mercyhurst,/reports/team/Mercyhurst/28,1,,/box/final/20220218/aic/mrc/,/box/metrics.php?gd=91643,Friday
2022-02-18,Atlantic Hockey,,Air Force,/reports/team/Air-Force/1,4,Bentley,/reports/team/Bentley/8,1,,/box/final/20220218/afa/ben/,/box/metrics.php?gd=91644,Friday
2022-02-18,ECAC,,Rensselaer,/reports/team/Rensselaer/48,4,Brown,/reports/team/Brown/12,2,,/box/final/20220218/ren/brn/,/box/metrics.php?gd=91824,Friday
2022-02-18,ECAC,,Clarkson,/reports/team/Clarkson/14,4,Colgate,/reports/team/Colgate/15,1,,/box/final/20220218/clk/clg/,/box/metrics.php?gd=91825,Friday
2022-02-18,ECAC,,St. Lawrence,/reports/team/St-Lawrence/53,2,Cornell,/reports/team/Cornell/18,1,ot,/box/final/20220218/stl/cor/,/box/metrics.php?gd=91826,Friday
2022-02-18,ECAC,,Quinnipiac,/reports/team/Quinnipiac/47,5,Dartmouth,/reports/team/Dartmouth/19,0,,/box/final/20220218/qui/dar/,/box/metrics.php?gd=91827,Friday
2022-02-18,ECAC,,Princeton,/reports/team/Princeton/45,3,Harvard,/reports/team/Harvard/22,4,,/box/final/20220218/prn/har/,/box/metrics.php?gd=91828,Friday
2022-02-18,ECAC,,Union,/reports/team/Union/54,2,Yale,/reports/team/Yale/59,3,,/box/final/20220218/uni/yal/,/box/metrics.php?gd=91829,Friday
2022-02-18,Hockey East,,Boston College,/reports/team/Boston-College/9,4,Northeastern,/reports/team/Northeastern/41,1,,/box/final/20220218/bc_/noe/,/box/metrics.php?gd=91277,Friday
2022-02-18,Hockey East,,New Hampshire,/reports/team/New-Hampshire/38,3,Maine,/reports/team/Maine/25,6,,/box/final/20220218/unh/mne/,/box/metrics.php?gd=91279,Friday
2022-02-18,Hockey East,,Vermont,/reports/team/Vermont/55,2,Merrimack,/reports/team/Merrimack/29,3,,/box/final/20220218/ver/mer/,/box/metrics.php?gd=91281,Friday
2022-02-18,Hockey East,,Massachusetts,/reports/team/Massachusetts/27,2,Connecticut,/reports/team/Connecticut/17,1,,/box/final/20220218/uma/con/,/box/metrics.php?gd=91278,Friday
2022-02-18,Hockey East,,Providence,/reports/team/Providence/46,2,Mass.-Lowell,/reports/team/Mass-Lowell/26,3,,/box/final/20220218/prv/uml/,/box/metrics.php?gd=91280,Friday
2022-02-18,NCHC,,Denver,/reports/team/Denver/20,4,Western Michigan,/reports/team/Western-Michigan/57,1,,/box/final/20220218/den/wmu/,/box/metrics.php?gd=91479,Friday
2022-02-18,NCHC,,St. Cloud State,/reports/team/St-Cloud-State/52,2,Omaha,/reports/team/Omaha/37,5,,/box/final/20220218/stc/uno/,/box/metrics.php?gd=91439,Friday
2022-02-18,NCHC,,North Dakota,/reports/team/North-Dakota/40,4,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,3,,/box/final/20220218/ndk/mnd/,/box/metrics.php?gd=91394,Friday
2022-02-18,NCHC,,Miami,/reports/team/Miami/30,3,Colorado College,/reports/team/Colorado-College/16,4,ot,/box/final/20220218/mia/cc_/,/box/metrics.php?gd=91332,Friday
2022-02-18,CCHA,,Northern Michigan,/reports/team/Northern-Michigan/42,6,Bowling Green,/reports/team/Bowling-Green/11,3,,/box/final/20220218/nmu/bgs/,/box/metrics.php?gd=91959,Friday
2022-02-18,CCHA,,Michigan Tech,/reports/team/Michigan-Tech/33,3,Ferris State,/reports/team/Ferris-State/21,2,ot,/box/final/20220218/mtu/fsu/,/box/metrics.php?gd=91960,Friday
2022-02-18,CCHA,,Bemidji State,/reports/team/Bemidji-State/7,1,Minnesota State,/reports/team/Minnesota-State/35,5,,/box/final/20220218/bmj/mns/,/box/metrics.php?gd=91961,Friday
2022-02-18,CCHA,,Lake Superior,/reports/team/Lake-Superior/24,1,St. Thomas,/reports/team/St-Thomas/63,2,,/box/final/20220218/lss/stt/,/box/metrics.php?gd=91962,Friday
2022-02-19,Non-Conference,,Alaska,/reports/team/Alaska/4,4,Long Island,/reports/team/Long-Island/62,3,,/box/final/20220219/akf/liu/,/box/metrics.php?gd=91987,Saturday
2022-02-19,Atlantic Hockey,,American Int'l,/reports/team/American-Intl/5,3,Mercyhurst,/reports/team/Mercyhurst/28,6,,/box/final/20220219/aic/mrc/,/box/metrics.php?gd=92137,Saturday
2022-02-19,Atlantic Hockey,,Air Force,/reports/team/Air-Force/1,4,Bentley,/reports/team/Bentley/8,4,ot,/box/final/20220219/afa/ben/,/box/metrics.php?gd=91648,Saturday
2022-02-19,Atlantic Hockey,,Sacred Heart,/reports/team/Sacred-Heart/51,1,Canisius,/reports/team/Canisius/13,3,,/box/final/20220219/sac/cns/,/box/metrics.php?gd=91646,Saturday
2022-02-19,Atlantic Hockey,,Niagara,/reports/team/Niagara/39,2,RIT,/reports/team/RIT/49,3,,/box/final/20220219/nia/rit/,/box/metrics.php?gd=91647,Saturday
2022-02-19,Big Ten,,Minnesota,/reports/team/Minnesota/34,6,Penn State,/reports/team/Penn-State/60,4,,/box/final/20220219/min/psu/,/box/metrics.php?gd=92080,Saturday
2022-02-19,Big Ten,,Notre Dame,/reports/team/Notre-Dame/43,4,Michigan State,/reports/team/Michigan-State/32,2,,/box/final/20220219/ndm/msu/,/box/metrics.php?gd=92079,Saturday
2022-02-19,Big Ten,,Ohio State,/reports/team/Ohio-State/44,0,Michigan,/reports/team/Michigan/31,3,,/box/final/20220219/osu/mic/,/box/metrics.php?gd=92078,Saturday
2022-02-19,CCHA,,Michigan Tech,/reports/team/Michigan-Tech/33,5,Ferris State,/reports/team/Ferris-State/21,5,ot,/box/final/20220219/mtu/fsu/,/box/metrics.php?gd=91963,Saturday
2022-02-19,CCHA,,Bemidji State,/reports/team/Bemidji-State/7,1,Minnesota State,/reports/team/Minnesota-State/35,5,,/box/final/20220219/bmj/mns/,/box/metrics.php?gd=91965,Saturday
2022-02-19,CCHA,,Northern Michigan,/reports/team/Northern-Michigan/42,4,Bowling Green,/reports/team/Bowling-Green/11,2,,/box/final/20220219/nmu/bgs/,/box/metrics.php?gd=91964,Saturday
2022-02-19,CCHA,,Lake Superior,/reports/team/Lake-Superior/24,5,St. Thomas,/reports/team/St-Thomas/63,1,,/box/final/20220219/lss/stt/,/box/metrics.php?gd=91966,Saturday
2022-02-19,ECAC,,Princeton,/reports/team/Princeton/45,0,Dartmouth,/reports/team/Dartmouth/19,2,,/box/final/20220219/prn/dar/,/box/metrics.php?gd=91833,Saturday
2022-02-19,ECAC,,Quinnipiac,/reports/team/Quinnipiac/47,0,Harvard,/reports/team/Harvard/22,1,,/box/final/20220219/qui/har/,/box/metrics.php?gd=91834,Saturday
2022-02-19,ECAC,,Rensselaer,/reports/team/Rensselaer/48,2,Yale,/reports/team/Yale/59,5,,/box/final/20220219/ren/yal/,/box/metrics.php?gd=91835,Saturday
2022-02-19,ECAC,,Union,/reports/team/Union/54,2,Brown,/reports/team/Brown/12,2,ot,/box/final/20220219/uni/brn/,/box/metrics.php?gd=91830,Saturday
2022-02-19,ECAC,,St. Lawrence,/reports/team/St-Lawrence/53,2,Colgate,/reports/team/Colgate/15,4,,/box/final/20220219/stl/clg/,/box/metrics.php?gd=91831,Saturday
