Team,Period,Time,Game_ID
Notre Dame,2nd Period,30.116666666666667,2023-11-11-Ohio State-Notre Dame
Notre Dame,3rd Period,57.8,2023-11-11-Ohio State-Notre Dame
Michigan,1st Period,13.666666666666666,2023-11-11-Minnesota-Michigan
Minnesota,2nd Period,37.96666666666667,2023-11-11-Minnesota-Michigan
Michigan,2nd Period,39.81666666666667,2023-11-11-Minnesota-Michigan
Minnesota,3rd Period,55.56666666666667,2023-11-11-Minnesota-Michigan
Alaska,1st Period,3.0,2023-11-11-Alaska-Stonehill
Alaska,1st Period,11.75,2023-11-11-Alaska-Stonehill
Alaska,1st Period,14.1,2023-11-11-Alaska-Stonehill
Alaska,1st Period,19.25,2023-11-11-Alaska-Stonehill
Stonehill,2nd Period,25.766666666666666,2023-11-11-Alaska-Stonehill
Alaska,2nd Period,31.383333333333333,2023-11-11-Alaska-Stonehill
Alaska,2nd Period,32.416666666666664,2023-11-11-Alaska-Stonehill
Alaska,2nd Period,35.1,2023-11-11-Alaska-Stonehill
Alaska,2nd Period,39.88333333333333,2023-11-11-Alaska-Stonehill
Arizona State,1st Period,7.083333333333333,2023-11-11-Denver-Arizona State
Arizona State,1st Period,7.933333333333334,2023-11-11-Denver-Arizona State
Arizona State,2nd Period,25.983333333333334,2023-11-11-Denver-Arizona State
Denver,2nd Period,26.983333333333334,2023-11-11-Denver-Arizona State
Denver,2nd Period,32.36666666666667,2023-11-11-Denver-Arizona State
Denver,2nd Period,33.28333333333333,2023-11-11-Denver-Arizona State
Denver,2nd Period,37.88333333333333,2023-11-11-Denver-Arizona State
Denver,3rd Period,43.65,2023-11-11-Denver-Arizona State
Arizona State,3rd Period,49.56666666666667,2023-11-11-Denver-Arizona State
Denver,3rd Period,58.55,2023-11-11-Denver-Arizona State
Denver,3rd Period,59.11666666666667,2023-11-11-Denver-Arizona State
Denver,3rd Period,59.88333333333333,2023-11-11-Denver-Arizona State
Lindenwood,1st Period,4.216666666666667,2023-11-11-Augustana-Lindenwood
Lindenwood,1st Period,8.65,2023-11-11-Augustana-Lindenwood
Augustana,1st Period,12.383333333333333,2023-11-11-Augustana-Lindenwood
Augustana,2nd Period,29.383333333333333,2023-11-11-Augustana-Lindenwood
Lindenwood,2nd Period,32.35,2023-11-11-Augustana-Lindenwood
Lindenwood,3rd Period,42.1,2023-11-11-Augustana-Lindenwood
Lindenwood,3rd Period,53.083333333333336,2023-11-11-Augustana-Lindenwood
Augustana,3rd Period,57.733333333333334,2023-11-11-Augustana-Lindenwood
Robert Morris,1st Period,1.4,2023-11-11-Robert Morris-Alaska Anchorage
Robert Morris,1st Period,8.733333333333333,2023-11-11-Robert Morris-Alaska Anchorage
Alaska Anchorage,1st Period,15.866666666666667,2023-11-11-Robert Morris-Alaska Anchorage
Alaska Anchorage,3rd Period,42.55,2023-11-11-Robert Morris-Alaska Anchorage
Omaha,1st Period,17.75,2023-11-11-Long Island-Omaha
Omaha,2nd Period,31.116666666666667,2023-11-11-Long Island-Omaha
Long Island,2nd Period,36.45,2023-11-11-Long Island-Omaha
Omaha,3rd Period,45.81666666666667,2023-11-11-Long Island-Omaha
Long Island,3rd Period,46.86666666666667,2023-11-11-Long Island-Omaha
Omaha,3rd Period,48.5,2023-11-11-Long Island-Omaha
Long Island,3rd Period,54.4,2023-11-11-Long Island-Omaha
Long Island,3rd Period,57.8,2023-11-11-Long Island-Omaha
Omaha,Overtime,60.86666666666667,2023-11-11-Long Island-Omaha
Massachusetts,1st Period,14.65,2023-11-11-Vermont-Massachusetts
Massachusetts,1st Period,18.65,2023-11-11-Vermont-Massachusetts
Vermont,1st Period,19.766666666666666,2023-11-11-Vermont-Massachusetts
Vermont,2nd Period,23.8,2023-11-11-Vermont-Massachusetts
Vermont,2nd Period,25.333333333333332,2023-11-11-Vermont-Massachusetts
Vermont,2nd Period,30.8,2023-11-11-Vermont-Massachusetts
Vermont,3rd Period,46.53333333333333,2023-11-11-Vermont-Massachusetts
Vermont,3rd Period,58.166666666666664,2023-11-11-Vermont-Massachusetts
Providence,1st Period,8.95,2023-11-11-Providence-Northeastern
Providence,1st Period,18.433333333333334,2023-11-11-Providence-Northeastern
Northeastern,3rd Period,42.483333333333334,2023-11-11-Providence-Northeastern
Providence,3rd Period,48.28333333333333,2023-11-11-Providence-Northeastern
Northeastern,3rd Period,52.666666666666664,2023-11-11-Providence-Northeastern
Providence,3rd Period,55.233333333333334,2023-11-11-Providence-Northeastern
Providence,3rd Period,57.21666666666667,2023-11-11-Providence-Northeastern
Merrimack,1st Period,4.666666666666667,2023-11-11-Connecticut-Merrimack
Connecticut,1st Period,8.466666666666667,2023-11-11-Connecticut-Merrimack
Connecticut,1st Period,11.666666666666666,2023-11-11-Connecticut-Merrimack
Connecticut,2nd Period,21.433333333333334,2023-11-11-Connecticut-Merrimack
Merrimack,2nd Period,24.6,2023-11-11-Connecticut-Merrimack
Merrimack,2nd Period,30.35,2023-11-11-Connecticut-Merrimack
Connecticut,3rd Period,59.2,2023-11-11-Connecticut-Merrimack
Maine,1st Period,18.683333333333334,2023-11-11-Boston College-Maine
Boston College,2nd Period,22.716666666666665,2023-11-11-Boston College-Maine
Maine,3rd Period,52.0,2023-11-11-Boston College-Maine
Boston College,3rd Period,55.766666666666666,2023-11-11-Boston College-Maine
Boston University,1st Period,7.766666666666667,2023-11-11-Mass. Lowell-Boston University
Boston University,1st Period,8.566666666666666,2023-11-11-Mass. Lowell-Boston University
Boston University,2nd Period,29.433333333333334,2023-11-11-Mass. Lowell-Boston University
Boston University,3rd Period,46.2,2023-11-11-Mass. Lowell-Boston University
Boston University,3rd Period,52.4,2023-11-11-Mass. Lowell-Boston University
Mass. Lowell,3rd Period,52.833333333333336,2023-11-11-Mass. Lowell-Boston University
Boston University,3rd Period,58.06666666666667,2023-11-11-Mass. Lowell-Boston University
St. Cloud State,1st Period,15.883333333333333,2023-11-11-St. Cloud State-Western Michigan
St. Cloud State,2nd Period,35.68333333333333,2023-11-11-St. Cloud State-Western Michigan
St. Cloud State,2nd Period,37.9,2023-11-11-St. Cloud State-Western Michigan
Colorado College,1st Period,11.716666666666667,2023-11-11-Colorado College-Miami
Colorado College,2nd Period,22.0,2023-11-11-Colorado College-Miami
Miami,2nd Period,25.133333333333333,2023-11-11-Colorado College-Miami
Colorado College,2nd Period,37.516666666666666,2023-11-11-Colorado College-Miami
Colorado College,3rd Period,59.78333333333333,2023-11-11-Colorado College-Miami
North Dakota,1st Period,7.633333333333333,2023-11-11-North Dakota-Minnesota Duluth
North Dakota,2nd Period,23.083333333333332,2023-11-11-North Dakota-Minnesota Duluth
Ferris State,2nd Period,24.666666666666668,2023-11-11-Minnesota State-Ferris State
Minnesota State,2nd Period,25.466666666666665,2023-11-11-Minnesota State-Ferris State
Minnesota State,2nd Period,28.433333333333334,2023-11-11-Minnesota State-Ferris State
Ferris State,3rd Period,55.0,2023-11-11-Minnesota State-Ferris State
Minnesota State,Overtime,64.88333333333334,2023-11-11-Minnesota State-Ferris State
Lake Superior,1st Period,14.366666666666667,2023-11-11-Lake Superior-Northern Michigan
Northern Michigan,2nd Period,30.333333333333332,2023-11-11-Lake Superior-Northern Michigan
Northern Michigan,2nd Period,31.916666666666668,2023-11-11-Lake Superior-Northern Michigan
Lake Superior,3rd Period,42.016666666666666,2023-11-11-Lake Superior-Northern Michigan
Northern Michigan,3rd Period,43.38333333333333,2023-11-11-Lake Superior-Northern Michigan
Lake Superior,3rd Period,59.63333333333333,2023-11-11-Lake Superior-Northern Michigan
Northern Michigan,Overtime,61.06666666666667,2023-11-11-Lake Superior-Northern Michigan
Michigan Tech,1st Period,1.0,2023-11-11-Michigan Tech-Bemidji State
Michigan Tech,1st Period,9.366666666666667,2023-11-11-Michigan Tech-Bemidji State
Michigan Tech,2nd Period,26.366666666666667,2023-11-11-Michigan Tech-Bemidji State
Michigan Tech,2nd Period,33.63333333333333,2023-11-11-Michigan Tech-Bemidji State
Bemidji State,2nd Period,35.55,2023-11-11-Michigan Tech-Bemidji State
Bemidji State,2nd Period,37.05,2023-11-11-Michigan Tech-Bemidji State
Bemidji State,2nd Period,39.53333333333333,2023-11-11-Michigan Tech-Bemidji State
Bemidji State,3rd Period,41.266666666666666,2023-11-11-Michigan Tech-Bemidji State
Bemidji State,3rd Period,56.13333333333333,2023-11-11-Michigan Tech-Bemidji State
Bemidji State,3rd Period,58.166666666666664,2023-11-11-Michigan Tech-Bemidji State
St. Thomas,1st Period,11.683333333333334,2023-11-11-St. Thomas-Bowling Green
Bowling Green,1st Period,16.583333333333332,2023-11-11-St. Thomas-Bowling Green
St. Thomas,2nd Period,21.583333333333332,2023-11-11-St. Thomas-Bowling Green
Bowling Green,2nd Period,27.766666666666666,2023-11-11-St. Thomas-Bowling Green
Bowling Green,2nd Period,27.833333333333332,2023-11-11-St. Thomas-Bowling Green
St. Thomas,3rd Period,43.4,2023-11-11-St. Thomas-Bowling Green
St. Thomas,3rd Period,57.18333333333333,2023-11-11-St. Thomas-Bowling Green
Mass. Lowell,3rd Period,40.4,2023-11-15-Mass. Lowell-Merrimack
Merrimack,3rd Period,56.18333333333333,2023-11-15-Mass. Lowell-Merrimack
Providence,1st Period,8.5,2023-11-16-Massachusetts-Providence
Massachusetts,2nd Period,30.366666666666667,2023-11-16-Massachusetts-Providence
Providence,2nd Period,34.81666666666667,2023-11-16-Massachusetts-Providence
Massachusetts,3rd Period,47.13333333333333,2023-11-16-Massachusetts-Providence
Massachusetts,3rd Period,59.2,2023-11-16-Massachusetts-Providence
Niagara,1st Period,18.933333333333334,2023-11-17-Robert Morris-Niagara
Niagara,2nd Period,26.15,2023-11-17-Robert Morris-Niagara
Robert Morris,2nd Period,30.183333333333334,2023-11-17-Robert Morris-Niagara
Robert Morris,2nd Period,33.483333333333334,2023-11-17-Robert Morris-Niagara
Niagara,2nd Period,36.733333333333334,2023-11-17-Robert Morris-Niagara
Niagara,3rd Period,40.2,2023-11-17-Robert Morris-Niagara
Niagara,3rd Period,43.61666666666667,2023-11-17-Robert Morris-Niagara
Niagara,3rd Period,45.45,2023-11-17-Robert Morris-Niagara
Holy Cross,1st Period,9.4,2023-11-17-Bentley-Holy Cross
Holy Cross,3rd Period,58.53333333333333,2023-11-17-Bentley-Holy Cross
Canisius,1st Period,3.9,2023-11-17-Canisius-Army
Army,1st Period,5.2,2023-11-17-Canisius-Army
Canisius,1st Period,5.55,2023-11-17-Canisius-Army
Canisius,1st Period,16.0,2023-11-17-Canisius-Army
Army,2nd Period,30.366666666666667,2023-11-17-Canisius-Army
Army,2nd Period,32.61666666666667,2023-11-17-Canisius-Army
Army,3rd Period,40.85,2023-11-17-Canisius-Army
Canisius,3rd Period,49.766666666666666,2023-11-17-Canisius-Army
Canisius,3rd Period,55.55,2023-11-17-Canisius-Army
Canisius,3rd Period,59.28333333333333,2023-11-17-Canisius-Army
Colgate,1st Period,3.1666666666666665,2023-11-17-Colgate-Princeton
Colgate,1st Period,4.133333333333334,2023-11-17-Colgate-Princeton
Princeton,1st Period,7.316666666666666,2023-11-17-Colgate-Princeton
Colgate,1st Period,9.8,2023-11-17-Colgate-Princeton
Colgate,2nd Period,24.516666666666666,2023-11-17-Colgate-Princeton
Colgate,2nd Period,33.75,2023-11-17-Colgate-Princeton
Colgate,3rd Period,40.6,2023-11-17-Colgate-Princeton
Princeton,3rd Period,46.95,2023-11-17-Colgate-Princeton
Princeton,3rd Period,51.083333333333336,2023-11-17-Colgate-Princeton
Quinnipiac,1st Period,6.3,2023-11-17-Cornell-Quinnipiac
Quinnipiac,1st Period,9.083333333333334,2023-11-17-Cornell-Quinnipiac
Quinnipiac,1st Period,10.333333333333334,2023-11-17-Cornell-Quinnipiac
Cornell,1st Period,12.2,2023-11-17-Cornell-Quinnipiac
Quinnipiac,2nd Period,24.316666666666666,2023-11-17-Cornell-Quinnipiac
Cornell,2nd Period,24.783333333333335,2023-11-17-Cornell-Quinnipiac
Cornell,2nd Period,32.78333333333333,2023-11-17-Cornell-Quinnipiac
Quinnipiac,2nd Period,39.53333333333333,2023-11-17-Cornell-Quinnipiac
Cornell,3rd Period,43.85,2023-11-17-Cornell-Quinnipiac
Quinnipiac,3rd Period,49.18333333333333,2023-11-17-Cornell-Quinnipiac
Quinnipiac,3rd Period,52.233333333333334,2023-11-17-Cornell-Quinnipiac
Quinnipiac,3rd Period,57.266666666666666,2023-11-17-Cornell-Quinnipiac
Brown,1st Period,14.8,2023-11-17-Clarkson-Brown
Clarkson,2nd Period,28.283333333333335,2023-11-17-Clarkson-Brown
Clarkson,3rd Period,47.0,2023-11-17-Clarkson-Brown
Brown,3rd Period,47.28333333333333,2023-11-17-Clarkson-Brown
Clarkson,Overtime,61.2,2023-11-17-Clarkson-Brown
Yale,1st Period,10.05,2023-11-17-St. Lawrence-Yale
Yale,1st Period,17.033333333333335,2023-11-17-St. Lawrence-Yale
Yale,3rd Period,44.88333333333333,2023-11-17-St. Lawrence-Yale
Yale,3rd Period,48.233333333333334,2023-11-17-St. Lawrence-Yale
Yale,3rd Period,56.71666666666667,2023-11-17-St. Lawrence-Yale
Maine,1st Period,0.23333333333333334,2023-11-17-Maine-Boston University
Boston University,1st Period,1.9166666666666665,2023-11-17-Maine-Boston University
Boston University,2nd Period,25.15,2023-11-17-Maine-Boston University
Boston University,2nd Period,27.916666666666668,2023-11-17-Maine-Boston University
Maine,3rd Period,49.03333333333333,2023-11-17-Maine-Boston University
Boston College,1st Period,7.416666666666667,2023-11-17-Connecticut-Boston College
Boston College,1st Period,9.016666666666667,2023-11-17-Connecticut-Boston College
Connecticut,1st Period,17.083333333333332,2023-11-17-Connecticut-Boston College
Boston College,1st Period,18.4,2023-11-17-Connecticut-Boston College
Connecticut,2nd Period,22.033333333333335,2023-11-17-Connecticut-Boston College
Connecticut,2nd Period,24.483333333333334,2023-11-17-Connecticut-Boston College
Connecticut,2nd Period,35.083333333333336,2023-11-17-Connecticut-Boston College
Boston College,3rd Period,46.266666666666666,2023-11-17-Connecticut-Boston College
Boston College,Overtime,64.48333333333333,2023-11-17-Connecticut-Boston College
Northeastern,2nd Period,23.35,2023-11-17-New Hampshire-Northeastern
New Hampshire,2nd Period,24.066666666666666,2023-11-17-New Hampshire-Northeastern
New Hampshire,2nd Period,31.466666666666665,2023-11-17-New Hampshire-Northeastern
New Hampshire,2nd Period,33.11666666666667,2023-11-17-New Hampshire-Northeastern
New Hampshire,2nd Period,38.15,2023-11-17-New Hampshire-Northeastern
Northeastern,3rd Period,60.0,2023-11-17-New Hampshire-Northeastern
Michigan,1st Period,2.033333333333333,2023-11-17-Penn State-Michigan
Michigan,1st Period,7.8,2023-11-17-Penn State-Michigan
Penn State,1st Period,16.15,2023-11-17-Penn State-Michigan
Michigan,2nd Period,21.65,2023-11-17-Penn State-Michigan
Michigan,2nd Period,30.283333333333335,2023-11-17-Penn State-Michigan
Penn State,2nd Period,32.233333333333334,2023-11-17-Penn State-Michigan
Penn State,2nd Period,35.8,2023-11-17-Penn State-Michigan
Michigan,2nd Period,37.31666666666667,2023-11-17-Penn State-Michigan
Penn State,3rd Period,58.2,2023-11-17-Penn State-Michigan
Michigan,3rd Period,59.7,2023-11-17-Penn State-Michigan
Michigan State,1st Period,19.283333333333335,2023-11-17-Wisconsin-Michigan State
Wisconsin,2nd Period,27.683333333333334,2023-11-17-Wisconsin-Michigan State
Michigan State,2nd Period,35.516666666666666,2023-11-17-Wisconsin-Michigan State
Michigan State,2nd Period,38.93333333333333,2023-11-17-Wisconsin-Michigan State
Wisconsin,3rd Period,48.266666666666666,2023-11-17-Wisconsin-Michigan State
Michigan State,3rd Period,58.13333333333333,2023-11-17-Wisconsin-Michigan State
Minnesota,1st Period,10.166666666666666,2023-11-17-Notre Dame-Minnesota
Notre Dame,1st Period,12.133333333333333,2023-11-17-Notre Dame-Minnesota
Notre Dame,2nd Period,20.783333333333335,2023-11-17-Notre Dame-Minnesota
Minnesota,2nd Period,38.65,2023-11-17-Notre Dame-Minnesota
Notre Dame,3rd Period,43.5,2023-11-17-Notre Dame-Minnesota
Notre Dame,3rd Period,59.56666666666667,2023-11-17-Notre Dame-Minnesota
Michigan Tech,1st Period,11.416666666666666,2023-11-17-Ferris State-Michigan Tech
Ferris State,1st Period,18.65,2023-11-17-Ferris State-Michigan Tech
Ferris State,2nd Period,21.0,2023-11-17-Ferris State-Michigan Tech
Michigan Tech,2nd Period,22.433333333333334,2023-11-17-Ferris State-Michigan Tech
Ferris State,Overtime,61.11666666666667,2023-11-17-Ferris State-Michigan Tech
Bowling Green,1st Period,12.7,2023-11-17-Bowling Green-Lake Superior
Lake Superior,1st Period,19.433333333333334,2023-11-17-Bowling Green-Lake Superior
Bowling Green,2nd Period,25.683333333333334,2023-11-17-Bowling Green-Lake Superior
Bowling Green,2nd Period,27.933333333333334,2023-11-17-Bowling Green-Lake Superior
Lake Superior,2nd Period,29.15,2023-11-17-Bowling Green-Lake Superior
Lake Superior,2nd Period,37.06666666666667,2023-11-17-Bowling Green-Lake Superior
Bowling Green,3rd Period,53.65,2023-11-17-Bowling Green-Lake Superior
Bowling Green,3rd Period,58.083333333333336,2023-11-17-Bowling Green-Lake Superior
Minnesota State,1st Period,9.35,2023-11-17-Bemidji State-Minnesota State
Minnesota State,2nd Period,21.866666666666667,2023-11-17-Bemidji State-Minnesota State
Bemidji State,3rd Period,45.46666666666667,2023-11-17-Bemidji State-Minnesota State
Minnesota State,3rd Period,47.03333333333333,2023-11-17-Bemidji State-Minnesota State
Minnesota State,3rd Period,49.88333333333333,2023-11-17-Bemidji State-Minnesota State
Minnesota State,3rd Period,57.61666666666667,2023-11-17-Bemidji State-Minnesota State
Northern Michigan,1st Period,19.116666666666667,2023-11-17-Alaska-Northern Michigan
Northern Michigan,2nd Period,21.766666666666666,2023-11-17-Alaska-Northern Michigan
Alaska,2nd Period,27.616666666666667,2023-11-17-Alaska-Northern Michigan
Northern Michigan,3rd Period,59.916666666666664,2023-11-17-Alaska-Northern Michigan
Lindenwood,1st Period,3.8666666666666667,2023-11-17-Long Island-Lindenwood
Lindenwood,3rd Period,46.31666666666667,2023-11-17-Long Island-Lindenwood
Lindenwood,3rd Period,59.25,2023-11-17-Long Island-Lindenwood
Arizona State,1st Period,8.2,2023-11-17-Alaska Anchorage-Arizona State
Alaska Anchorage,1st Period,14.033333333333333,2023-11-17-Alaska Anchorage-Arizona State
Arizona State,1st Period,16.05,2023-11-17-Alaska Anchorage-Arizona State
Alaska Anchorage,2nd Period,20.966666666666665,2023-11-17-Alaska Anchorage-Arizona State
Arizona State,2nd Period,27.666666666666668,2023-11-17-Alaska Anchorage-Arizona State
Alaska Anchorage,3rd Period,40.61666666666667,2023-11-17-Alaska Anchorage-Arizona State
Arizona State,3rd Period,49.166666666666664,2023-11-17-Alaska Anchorage-Arizona State
North Dakota,1st Period,11.983333333333333,2023-11-17-Miami-North Dakota
North Dakota,1st Period,14.533333333333333,2023-11-17-Miami-North Dakota
North Dakota,2nd Period,27.866666666666667,2023-11-17-Miami-North Dakota
Miami,2nd Period,29.316666666666666,2023-11-17-Miami-North Dakota
Miami,2nd Period,30.166666666666668,2023-11-17-Miami-North Dakota
North Dakota,2nd Period,32.7,2023-11-17-Miami-North Dakota
North Dakota,2nd Period,36.35,2023-11-17-Miami-North Dakota
North Dakota,3rd Period,40.11666666666667,2023-11-17-Miami-North Dakota
Miami,3rd Period,57.53333333333333,2023-11-17-Miami-North Dakota
Miami,3rd Period,59.95,2023-11-17-Miami-North Dakota
St. Cloud State,2nd Period,37.766666666666666,2023-11-17-Minnesota Duluth-St. Cloud State
Minnesota Duluth,3rd Period,50.38333333333333,2023-11-17-Minnesota Duluth-St. Cloud State
St. Cloud State,3rd Period,57.68333333333333,2023-11-17-Minnesota Duluth-St. Cloud State
Western Michigan,1st Period,16.533333333333335,2023-11-17-Western Michigan-Colorado College
Colorado College,2nd Period,26.383333333333333,2023-11-17-Western Michigan-Colorado College
Western Michigan,3rd Period,56.416666666666664,2023-11-17-Western Michigan-Colorado College
Western Michigan,3rd Period,58.15,2023-11-17-Western Michigan-Colorado College
Omaha,1st Period,5.766666666666667,2023-11-17-Omaha-Denver
Denver,1st Period,6.883333333333333,2023-11-17-Omaha-Denver
Omaha,1st Period,10.266666666666667,2023-11-17-Omaha-Denver
Denver,2nd Period,21.95,2023-11-17-Omaha-Denver
Denver,2nd Period,24.183333333333334,2023-11-17-Omaha-Denver
Denver,2nd Period,26.666666666666668,2023-11-17-Omaha-Denver
Denver,2nd Period,31.5,2023-11-17-Omaha-Denver
Denver,2nd Period,34.53333333333333,2023-11-17-Omaha-Denver
Omaha,2nd Period,38.1,2023-11-17-Omaha-Denver
Denver,3rd Period,46.56666666666667,2023-11-17-Omaha-Denver
Omaha,3rd Period,49.166666666666664,2023-11-17-Omaha-Denver
Denver,3rd Period,57.8,2023-11-17-Omaha-Denver
Long Island,1st Period,5.016666666666667,2023-11-18-Long Island-Lindenwood
Long Island,1st Period,10.533333333333333,2023-11-18-Long Island-Lindenwood
Long Island,1st Period,18.933333333333334,2023-11-18-Long Island-Lindenwood
Lindenwood,2nd Period,22.8,2023-11-18-Long Island-Lindenwood
Lindenwood,2nd Period,24.633333333333333,2023-11-18-Long Island-Lindenwood
Long Island,2nd Period,25.5,2023-11-18-Long Island-Lindenwood
Long Island,3rd Period,47.266666666666666,2023-11-18-Long Island-Lindenwood
Long Island,3rd Period,59.1,2023-11-18-Long Island-Lindenwood
Northern Michigan,2nd Period,20.833333333333332,2023-11-18-Alaska-Northern Michigan
Northern Michigan,3rd Period,55.71666666666667,2023-11-18-Alaska-Northern Michigan
Northern Michigan,3rd Period,57.21666666666667,2023-11-18-Alaska-Northern Michigan
Alaska,3rd Period,59.15,2023-11-18-Alaska-Northern Michigan
American Int'l,1st Period,9.866666666666667,2023-11-18-Vermont-American Int'l
Vermont,2nd Period,26.466666666666665,2023-11-18-Vermont-American Int'l
American Int'l,2nd Period,38.733333333333334,2023-11-18-Vermont-American Int'l
Providence,2nd Period,28.466666666666665,2023-11-18-Providence-Massachusetts
Massachusetts,3rd Period,57.166666666666664,2023-11-18-Providence-Massachusetts
Massachusetts,Overtime,61.06666666666667,2023-11-18-Providence-Massachusetts
Maine,1st Period,10.2,2023-11-18-Maine-Boston University
Boston University,1st Period,14.033333333333333,2023-11-18-Maine-Boston University
Boston University,2nd Period,24.866666666666667,2023-11-18-Maine-Boston University
Boston University,3rd Period,44.38333333333333,2023-11-18-Maine-Boston University
Maine,3rd Period,46.71666666666667,2023-11-18-Maine-Boston University
Boston University,3rd Period,46.916666666666664,2023-11-18-Maine-Boston University
Boston University,3rd Period,48.88333333333333,2023-11-18-Maine-Boston University
Maine,3rd Period,53.416666666666664,2023-11-18-Maine-Boston University
Maine,3rd Period,57.2,2023-11-18-Maine-Boston University
Merrimack,1st Period,19.25,2023-11-18-Merrimack-Mass. Lowell
Mass. Lowell,2nd Period,24.433333333333334,2023-11-18-Merrimack-Mass. Lowell
Mass. Lowell,3rd Period,40.75,2023-11-18-Merrimack-Mass. Lowell
Merrimack,3rd Period,50.28333333333333,2023-11-18-Merrimack-Mass. Lowell
Mass. Lowell,Overtime,61.78333333333333,2023-11-18-Merrimack-Mass. Lowell
New Hampshire,1st Period,14.2,2023-11-18-Northeastern-New Hampshire
New Hampshire,2nd Period,26.166666666666668,2023-11-18-Northeastern-New Hampshire
New Hampshire,2nd Period,27.616666666666667,2023-11-18-Northeastern-New Hampshire
New Hampshire,2nd Period,37.18333333333333,2023-11-18-Northeastern-New Hampshire
Boston College,1st Period,4.05,2023-11-18-Boston College-Connecticut
Boston College,3rd Period,56.5,2023-11-18-Boston College-Connecticut
Boston College,3rd Period,57.4,2023-11-18-Boston College-Connecticut
Holy Cross,2nd Period,32.85,2023-11-18-Holy Cross-Bentley
Holy Cross,3rd Period,55.86666666666667,2023-11-18-Holy Cross-Bentley
Air Force,1st Period,6.433333333333334,2023-11-18-Air Force-Mercyhurst
Mercyhurst,1st Period,8.166666666666666,2023-11-18-Air Force-Mercyhurst
Mercyhurst,1st Period,8.783333333333333,2023-11-18-Air Force-Mercyhurst
Air Force,1st Period,19.0,2023-11-18-Air Force-Mercyhurst
Air Force,2nd Period,34.03333333333333,2023-11-18-Air Force-Mercyhurst
Air Force,3rd Period,43.68333333333333,2023-11-18-Air Force-Mercyhurst
Air Force,3rd Period,59.5,2023-11-18-Air Force-Mercyhurst
Robert Morris,1st Period,15.183333333333334,2023-11-18-Niagara-Robert Morris
Niagara,1st Period,19.15,2023-11-18-Niagara-Robert Morris
Niagara,2nd Period,29.533333333333335,2023-11-18-Niagara-Robert Morris
Niagara,2nd Period,37.1,2023-11-18-Niagara-Robert Morris
Niagara,3rd Period,59.43333333333333,2023-11-18-Niagara-Robert Morris
Canisius,1st Period,11.616666666666667,2023-11-18-Canisius-Army
Army,2nd Period,36.88333333333333,2023-11-18-Canisius-Army
Army,3rd Period,47.516666666666666,2023-11-18-Canisius-Army
Michigan State,1st Period,7.966666666666667,2023-11-18-Wisconsin-Michigan State
Wisconsin,2nd Period,38.8,2023-11-18-Wisconsin-Michigan State
Michigan State,3rd Period,41.916666666666664,2023-11-18-Wisconsin-Michigan State
Michigan State,3rd Period,56.71666666666667,2023-11-18-Wisconsin-Michigan State
Wisconsin,3rd Period,58.95,2023-11-18-Wisconsin-Michigan State
Michigan,1st Period,10.733333333333333,2023-11-18-Penn State-Michigan
Penn State,1st Period,13.366666666666667,2023-11-18-Penn State-Michigan
Michigan,2nd Period,21.166666666666668,2023-11-18-Penn State-Michigan
Penn State,2nd Period,28.55,2023-11-18-Penn State-Michigan
Michigan,2nd Period,29.066666666666666,2023-11-18-Penn State-Michigan
Penn State,2nd Period,35.25,2023-11-18-Penn State-Michigan
Penn State,2nd Period,38.733333333333334,2023-11-18-Penn State-Michigan
Penn State,3rd Period,59.53333333333333,2023-11-18-Penn State-Michigan
Minnesota,1st Period,2.1666666666666665,2023-11-18-Notre Dame-Minnesota
Notre Dame,1st Period,16.633333333333333,2023-11-18-Notre Dame-Minnesota
Minnesota,2nd Period,28.45,2023-11-18-Notre Dame-Minnesota
Minnesota,2nd Period,35.333333333333336,2023-11-18-Notre Dame-Minnesota
Minnesota,3rd Period,55.583333333333336,2023-11-18-Notre Dame-Minnesota
Ferris State,1st Period,12.633333333333333,2023-11-18-Ferris State-Michigan Tech
Michigan Tech,2nd Period,24.066666666666666,2023-11-18-Ferris State-Michigan Tech
Michigan Tech,2nd Period,32.0,2023-11-18-Ferris State-Michigan Tech
Ferris State,2nd Period,36.93333333333333,2023-11-18-Ferris State-Michigan Tech
Michigan Tech,3rd Period,44.766666666666666,2023-11-18-Ferris State-Michigan Tech
Bowling Green,1st Period,4.533333333333333,2023-11-18-Bowling Green-Lake Superior
Lake Superior,1st Period,6.7,2023-11-18-Bowling Green-Lake Superior
Bowling Green,1st Period,7.666666666666667,2023-11-18-Bowling Green-Lake Superior
Lake Superior,2nd Period,25.45,2023-11-18-Bowling Green-Lake Superior
Lake Superior,2nd Period,39.516666666666666,2023-11-18-Bowling Green-Lake Superior
Bowling Green,3rd Period,56.03333333333333,2023-11-18-Bowling Green-Lake Superior
Lake Superior,Overtime,60.5,2023-11-18-Bowling Green-Lake Superior
Bemidji State,1st Period,2.5666666666666664,2023-11-18-Bemidji State-Minnesota State
Bemidji State,1st Period,3.1166666666666667,2023-11-18-Bemidji State-Minnesota State
Minnesota State,1st Period,4.283333333333333,2023-11-18-Bemidji State-Minnesota State
Minnesota State,1st Period,7.916666666666667,2023-11-18-Bemidji State-Minnesota State
Minnesota State,1st Period,10.716666666666667,2023-11-18-Bemidji State-Minnesota State
Minnesota State,1st Period,12.7,2023-11-18-Bemidji State-Minnesota State
